date,county_en,region,unleaded_95,unleaded_100,super,diesel_driving,autogas,diesel_home_heating
2022-04-17,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,2.04,2.19,,1.802,1.144,1.567
2022-04-17,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,2.104,2.255,,1.873,1.179,1.621
2022-04-17,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,2.069,2.241,,1.817,1.143,1.559
2022-04-17,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,2.084,2.269,,1.841,1.229,1.589
2022-04-17,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,2.037,2.225,,1.78,1.379,1.526
2022-04-17,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,2.05,2.22,1.71,1.799,1.116,1.569
2022-04-18,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,2.081,2.285,,1.827,1.184,1.605
2022-04-18,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,2.059,2.244,,1.799,1.14,1.586
2022-04-18,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,2.073,2.236,,1.827,1.158,1.57
2022-04-18,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,2.044,2.281,,1.801,1.161,1.563
2022-04-18,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,2.025,2.215,1.709,1.769,1.056,1.545
2022-04-18,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,2.057,2.249,,1.808,1.174,1.576
2022-04-18,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,2.052,2.271,,1.809,1.146,1.57
2022-04-18,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,2.074,2.226,,1.817,1.187,1.585
2022-04-18,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,2.03,2.246,,1.777,1.087,1.554
2022-04-18,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,2.185,2.322,1.847,1.903,1.261,1.612
2022-04-18,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,2.068,2.247,,1.807,1.173,1.572
2022-04-18,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,2.072,2.248,,1.816,1.134,1.583
2022-04-18,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,2.152,2.346,,1.891,1.16,1.647
2022-04-18,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,2.085,2.238,,1.812,1.251,1.609
2022-04-18,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,2.058,2.219,,1.803,1.131,1.545
2022-04-18,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,2.021,2.188,,1.772,1.074,1.557
2022-04-18,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,2.103,2.237,,1.841,1.212,1.61
2022-04-18,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,2.064,2.234,,1.81,1.16,1.61
2022-04-18,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,2.017,2.208,1.718,1.763,1.098,1.549
2022-04-18,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,2.048,2.241,,1.807,1.139,1.558
2022-04-18,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,2.065,2.206,,1.804,1.16,1.571
2022-04-18,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,2.068,2.254,,1.802,1.128,1.56
2022-04-18,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,2.055,2.169,,1.787,1.082,1.575
2022-04-18,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,2.099,2.277,,1.856,1.273,1.6
2022-04-18,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,2.134,2.318,,1.916,1.26,1.602
2022-04-18,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,2.038,2.208,,1.809,1.165,1.566
2022-04-18,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,2.043,2.206,,1.808,1.142,1.558
2022-04-18,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,2.054,2.238,,1.797,1.112,1.555
2022-04-18,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.284,2.413,,2.029,1.312,1.696
2022-04-18,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,2.08,2.271,,1.83,1.154,1.612
2022-04-18,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,2.045,2.25,,1.79,1.125,1.563
2022-04-18,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,2.108,2.269,1.79,1.85,1.249,1.673
2022-04-18,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,2.117,2.232,,1.88,1.192,1.695
2022-04-18,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,2.106,2.263,,1.835,1.165,1.652
2022-04-18,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,2.095,2.269,,1.829,1.15,1.614
2022-04-18,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,2.071,2.247,,1.821,1.163,1.601
2022-04-18,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,2.071,2.199,,1.818,1.159,1.587
2022-04-18,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,2.044,2.215,,1.779,1.103,1.587
2022-04-18,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,2.04,2.195,,1.772,1.147,1.545
2022-04-18,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,2.029,2.187,,1.804,1.104,1.576
2022-04-18,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,2.115,2.277,,1.858,1.238,1.643
2022-04-18,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,2.062,2.276,1.776,1.794,1.138,1.581
2022-04-18,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,2.147,2.276,,1.88,1.248,1.578
2022-04-18,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,2.041,2.182,,1.787,1.144,1.555
2022-04-18,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,2.049,2.22,,1.796,1.107,1.555
2022-04-18,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,2.079,2.269,,1.816,1.154,1.595
2022-04-18,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,2.042,2.201,,1.8,1.144,1.572
2022-04-18,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,2.114,2.258,,1.869,1.179,1.621
2022-04-18,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,2.071,2.244,,1.818,1.144,1.563
2022-04-18,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,2.094,2.277,,1.845,1.229,1.585
2022-04-18,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,2.036,2.228,,1.782,1.379,1.519
2022-04-18,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,2.055,2.23,1.71,1.801,1.117,1.571
2022-04-19,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,2.086,2.284,,1.83,1.187,1.607
2022-04-19,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,2.062,2.248,,1.8,1.14,1.588
2022-04-19,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,2.076,2.243,,1.828,1.158,1.576
2022-04-19,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,2.047,2.281,,1.8,1.161,1.563
2022-04-19,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,2.027,2.221,1.709,1.771,1.056,1.546
2022-04-19,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,2.06,2.253,,1.809,1.173,1.575
2022-04-19,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,2.055,2.277,,1.81,1.15,1.568
2022-04-19,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,2.031,2.226,,1.818,1.187,1.591
2022-04-19,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,2.032,2.255,,1.779,1.087,1.561
2022-04-19,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,2.186,2.325,1.847,1.907,1.266,1.63
2022-04-19,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,2.077,2.252,,1.806,1.173,1.574
2022-04-19,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,2.073,2.247,,1.816,1.136,1.582
2022-04-19,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,2.153,2.353,,1.891,1.16,1.649
2022-04-19,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,2.083,2.238,,1.812,1.251,1.609
2022-04-19,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,2.066,2.227,,1.805,1.134,1.553
2022-04-19,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,2.024,2.202,,1.771,1.074,1.565
2022-04-19,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,2.105,2.244,,1.84,1.212,1.61
2022-04-19,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,2.068,2.264,,1.808,1.163,1.602
2022-04-19,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,2.022,2.208,1.718,1.767,1.098,1.551
2022-04-19,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,2.052,2.211,,1.813,1.143,1.564
2022-04-19,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,2.064,2.212,,1.804,1.161,1.571
2022-04-19,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,2.07,2.259,1.778,1.803,1.13,1.558
2022-04-19,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,2.06,2.175,,1.774,1.082,1.58
2022-04-19,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,2.102,2.28,,1.866,1.273,1.599
2022-04-19,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,2.135,2.326,,1.914,1.26,1.606
2022-04-19,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,2.047,2.21,,1.811,1.165,1.568
2022-04-19,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,2.047,2.209,,1.809,1.141,1.561
2022-04-19,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,2.055,2.242,,1.796,1.111,1.56
2022-04-19,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.288,2.413,,2.03,1.312,1.697
2022-04-19,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,2.083,2.273,,1.831,1.154,1.612
2022-04-19,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,2.047,2.242,,1.792,1.126,1.569
2022-04-19,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,2.109,2.27,1.79,1.85,1.249,1.673
2022-04-19,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,2.118,2.243,,1.877,1.181,1.695
2022-04-19,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,2.107,2.269,,1.838,1.167,1.652
2022-04-19,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,2.104,2.281,,1.834,1.149,1.618
2022-04-19,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,2.073,2.252,,1.822,1.165,1.6
2022-04-19,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,2.077,2.216,,1.82,1.159,1.589
2022-04-19,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,2.046,2.208,,1.781,1.103,1.588
2022-04-19,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,2.042,2.195,,1.777,1.147,1.547
2022-04-19,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,2.032,2.194,,1.805,1.105,1.575
2022-04-19,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,2.12,2.271,,1.858,1.238,1.643
2022-04-19,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,2.064,2.279,1.776,1.795,1.138,1.579
2022-04-19,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,2.149,2.28,,1.887,1.248,1.578
2022-04-19,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,2.041,2.185,,1.788,1.144,1.556
2022-04-19,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,2.056,2.23,,1.798,1.107,1.558
2022-04-19,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,2.081,2.275,,1.82,1.167,1.599
2022-04-19,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,2.043,2.201,,1.8,1.144,1.572
2022-04-19,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,2.115,2.262,,1.876,1.196,1.621
2022-04-19,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,2.074,2.243,,1.817,1.145,1.563
2022-04-19,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,2.098,2.283,,1.846,1.229,1.585
2022-04-19,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,2.038,2.231,,1.785,1.379,1.519
2022-04-19,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,2.057,2.234,1.71,1.803,1.118,1.573
2022-04-20,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,2.089,2.282,,1.831,1.187,1.613
2022-04-20,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,2.064,2.247,,1.801,1.14,1.593
2022-04-20,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,2.079,2.238,,1.827,1.158,1.575
2022-04-20,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,2.056,2.292,,1.807,1.161,1.563
2022-04-20,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,2.034,2.225,1.709,1.779,1.06,1.553
2022-04-20,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,2.063,2.255,,1.819,1.174,1.58
2022-04-20,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,2.056,2.279,,1.813,1.151,1.583
2022-04-20,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,2.076,2.226,,1.821,1.195,1.596
2022-04-20,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,2.037,2.255,,1.782,1.087,1.563
2022-04-20,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,2.19,2.328,1.847,1.911,1.266,1.631
2022-04-20,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,2.078,2.253,,1.814,1.173,1.584
2022-04-20,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,2.078,2.25,,1.821,1.142,1.585
2022-04-20,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,2.153,2.337,,1.892,1.175,1.669
2022-04-20,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,2.083,2.238,,1.821,1.251,1.609
2022-04-20,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,2.066,2.223,,1.807,1.133,1.553
2022-04-20,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,2.028,2.203,,1.772,1.081,1.58
2022-04-20,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,2.107,2.243,,1.847,1.211,1.62
2022-04-20,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,2.068,2.255,,1.811,1.165,1.602
2022-04-20,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,2.028,2.212,1.718,1.775,1.1,1.564
2022-04-20,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,2.056,2.216,,1.818,1.146,1.567
2022-04-20,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,2.066,2.212,,1.812,1.164,1.584
2022-04-20,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,2.071,2.259,1.778,1.806,1.13,1.572
2022-04-20,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,2.066,2.18,,1.773,1.082,1.594
2022-04-20,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,2.107,2.282,,1.863,1.276,1.609
2022-04-20,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,2.107,2.327,,1.911,1.26,1.606
2022-04-20,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,2.05,2.207,,1.801,1.165,1.576
2022-04-20,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,2.049,2.21,,1.817,1.143,1.569
2022-04-20,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,2.056,2.234,,1.795,1.113,1.562
2022-04-20,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.289,2.414,,2.03,1.314,1.679
2022-04-20,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,2.086,2.274,,1.831,1.154,1.612
2022-04-20,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,2.056,2.249,,1.798,1.125,1.571
2022-04-20,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,2.114,2.27,1.79,1.856,1.252,1.684
2022-04-20,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,2.119,2.246,,1.878,1.181,1.676
2022-04-20,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,2.108,2.271,,1.837,1.167,1.646
2022-04-20,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,2.107,2.288,,1.838,1.149,1.629
2022-04-20,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,2.079,2.252,,1.819,1.165,1.606
2022-04-20,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,2.08,2.218,,1.825,1.151,1.598
2022-04-20,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,2.05,2.209,,1.783,1.103,1.589
2022-04-20,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,2.046,2.2,,1.779,1.149,1.553
2022-04-20,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,2.034,2.194,,1.805,1.105,1.575
2022-04-20,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,2.13,2.269,,1.864,1.244,1.656
2022-04-20,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,2.067,2.279,1.776,1.802,1.128,1.583
2022-04-20,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,2.158,2.28,,1.884,1.248,1.578
2022-04-20,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,2.046,2.216,,1.785,1.145,1.563
2022-04-20,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,2.059,2.233,,1.799,1.112,1.561
2022-04-20,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,2.082,2.276,2.14,1.827,1.165,1.609
2022-04-20,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,2.04,2.201,,1.803,1.147,1.582
2022-04-20,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,2.118,2.264,,1.873,1.196,1.626
2022-04-20,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,2.075,2.243,,1.823,1.146,1.579
2022-04-20,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,2.1,2.291,,1.85,1.23,1.582
2022-04-20,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,2.039,2.232,,1.784,1.379,1.522
2022-04-20,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,2.062,2.238,1.732,1.808,1.12,1.579
2022-04-21,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,2.094,2.265,,1.842,1.188,1.616
2022-04-21,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,2.066,2.253,,1.806,1.143,1.591
2022-04-21,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,2.083,2.24,,1.829,1.162,1.585
2022-04-21,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,2.069,2.298,,1.811,1.161,1.569
2022-04-21,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,2.04,2.232,1.709,1.79,1.062,1.561
2022-04-21,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,2.069,2.257,1.893,1.828,1.175,1.581
2022-04-21,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,2.063,2.281,,1.818,1.152,1.583
2022-04-21,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,2.084,2.228,,1.833,1.195,1.618
2022-04-21,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,2.038,2.248,,1.788,1.088,1.57
2022-04-21,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,2.19,2.335,1.847,1.919,1.266,1.639
2022-04-21,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,2.082,2.261,,1.822,1.173,1.589
2022-04-21,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,2.084,2.254,,1.823,1.144,1.59
2022-04-21,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,2.163,2.343,,1.899,1.185,1.672
2022-04-21,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,2.083,2.247,,1.822,1.251,1.598
2022-04-21,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,2.072,2.225,,1.812,1.137,1.566
2022-04-21,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,2.036,2.203,,1.785,1.084,1.588
2022-04-21,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,2.111,2.249,,1.856,1.211,1.635
2022-04-21,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,2.071,2.246,,1.819,1.165,1.607
2022-04-21,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,2.034,2.219,1.718,1.787,1.103,1.578
2022-04-21,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,2.059,2.219,,1.827,1.149,1.582
2022-04-21,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,2.071,2.217,,1.825,1.166,1.592
2022-04-21,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,2.074,2.261,1.778,1.807,1.13,1.583
2022-04-21,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,2.072,2.18,,1.788,1.08,1.603
2022-04-21,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,2.112,2.286,,1.864,1.278,1.613
2022-04-21,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,2.142,2.318,,1.889,1.26,1.614
2022-04-21,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,2.054,2.21,,1.81,1.165,1.582
2022-04-21,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,2.058,2.217,1.819,1.826,1.145,1.58
2022-04-21,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,2.061,2.237,,1.805,1.117,1.578
2022-04-21,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.293,2.415,,2.033,1.319,1.703
2022-04-21,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,2.088,2.274,,1.839,1.155,1.611
2022-04-21,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,2.059,2.25,,1.804,1.13,1.577
2022-04-21,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,2.118,2.273,,1.856,1.252,1.684
2022-04-21,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,2.119,2.247,,1.878,1.181,1.688
2022-04-21,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,2.1,2.271,,1.853,1.167,1.646
2022-04-21,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,2.111,2.287,,1.845,1.15,1.63
2022-04-21,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,2.081,2.269,,1.826,1.177,1.603
2022-04-21,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,2.086,2.218,,1.832,1.149,1.6
2022-04-21,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,2.056,2.21,,1.792,1.103,1.596
2022-04-21,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,2.053,2.206,,1.789,1.153,1.562
2022-04-21,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,2.041,2.197,,1.808,1.105,1.582
2022-04-21,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,2.132,2.273,,1.871,1.244,1.656
2022-04-21,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,2.073,2.264,,1.816,1.129,1.589
2022-04-21,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,2.16,2.279,,1.885,1.248,1.577
2022-04-21,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,2.051,2.212,,1.793,1.149,1.579
2022-04-21,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,2.064,2.239,,1.811,1.12,1.564
