address,area,closed_to,date,formatted_add,label_info,lat,lng,notes,retrieval_date,school,search_coo,status,status_date
ΑΓΙΟΥ ΧΡΥΣΟΣΤΟΜΟΥ ΣΜΥΡΝΗΣ 10,ΡΑΦΗΝΑΣ - ΠΙΚΕΡΜΙΟΥ,24-10-2020,2020-10-24,"Rafina 190 09, Greece",Τμήματα Β3 & Βθετ-1,38.015393599999996,24.010862799999998,Αναστέλλουν τη λειτουργία τους τα τμήματα Β3 & ΒΘετ-1,2020-10-14 18:36:34.192339,1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΡΑΦΗΝΑΣ,"1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΡΑΦΗΝΑΣ,ΑΓΙΟΥ ΧΡΥΣΟΣΤΟΜΟΥ ΣΜΥΡΝΗΣ 10,ΡΑΦΗΝΑΣ - ΠΙΚΕΡΜΙΟΥ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΕΠΙΚΤΗΤΟΥ 26,ΙΩΑΝΝΙΤΩΝ,24-10-2020,2020-10-24,"Epiktitou 17, Ioannina 454 45, Greece",Τμήμα Α2,39.6754684,20.839242199999997,Αναστέλλει τη λειτουργία του το τμήμα Α2,2020-10-14 18:36:34.192339,"3ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΙΩΑΝΝΙΝΩΝ - ""ΕΠΙΦΑΝΕΙΟΣ ΣΧΟΛΗ""","3ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΙΩΑΝΝΙΝΩΝ - ""ΕΠΙΦΑΝΕΙΟΣ ΣΧΟΛΗ"",ΕΠΙΚΤΗΤΟΥ 26,ΙΩΑΝΝΙΤΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΣΧΟΛΕΙΟΥ 2,ΔΕΛΤΑ,22-10-2020,2020-10-22,"Egnatias 13, Anatoliko 573 00, Greece",Τμήμα Ε2,40.6621138,22.7135195,Αναστέλλει τη λειτουργία του το τμήμα Ε2,2020-10-14 18:36:34.192339,"ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΝΑΤΟΛΙΚΟΥ "" Η ΒΑΛΜΑΔΑ""","ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΝΑΤΟΛΙΚΟΥ "" Η ΒΑΛΜΑΔΑ"",ΣΧΟΛΕΙΟΥ 2,ΔΕΛΤΑ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΘΟΥΚΥΔΙΔΟΥ 9,ΑΘΗΝΑΙΩΝ,26-10-2020,2020-10-26,"Thoukididou 9, Athina 105 57, Greece",Τμήμα Γ1,37.974073499999996,23.7308378,Αναστέλλει τη λειτουργία του το τμήμα Γ1,2020-10-14 18:36:34.192339,ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ ΑΘΗΝΑ - ΣΧΟΛΗ ΧΙΛΛ,"ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ ΑΘΗΝΑ - ΣΧΟΛΗ ΧΙΛΛ,ΘΟΥΚΥΔΙΔΟΥ 9,ΑΘΗΝΑΙΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
Αγιος Γεώργιος.Ταμπακόπουλου 20.,ΒΕΡΟΙΑΣ,26-10-2020,2020-10-26,"Ag. Georgios 591 32, Greece",Δ' Ταξη Και Τμηματος Ενταξη,40.6001348,22.1942003,ΑΝΑΣΤΟΛΗ ΛΕΙΤΟΥΡΓΙΑΣ Δ' ΤΑΞΗΣ και ΤΜΗΜΑΤΟΣ ΕΝΤΑΞΗΣ,2020-10-14 10:22:07.716055,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΗΜΑΘΙΑΣ,"ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΗΜΑΘΙΑΣ,Αγιος Γεώργιος.Ταμπακόπουλου 20.,ΒΕΡΟΙΑΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
K. ΜΑΖΑΡΑΚΗ 1,ΘΕΣΣΑΛΟΝΙΚΗΣ,23-10-2020,2020-10-23,"Kon/nou Mazaraki 1, Thessaloniki 546 27, Greece",,40.6464884,22.9178403,,2020-10-14 10:22:07.716055,4ο ΕΙΔΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ,"4ο ΕΙΔΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ,K. ΜΑΖΑΡΑΚΗ 1,ΘΕΣΣΑΛΟΝΙΚΗΣ",Επαναλειτουργία σχολείου,2020-11-07
Χ. ΓΑΛΑΝΟΥ 10,ΠΥΛΑΙΑΣ-ΧΟΡΤΙΑΤΗ,21-10-2020,2020-10-21,"Γαλανού 10, Panorama 552 36, Greece",Τμήμα Δ2,40.586881700000006,23.038394600000004,Αναστέλλει τη λειτουργία του το τμήμα Δ2,2020-10-14 10:22:07.716055,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΝΟΡΑΜΑΤΟΣ,"1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΝΟΡΑΜΑΤΟΣ,Χ. ΓΑΛΑΝΟΥ 10,ΠΥΛΑΙΑΣ-ΧΟΡΤΙΑΤΗ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΤΕΡΜΑ ΚΟΝΔΥΛΗ,ΤΡΙΚΚΑΙΩΝ,27-10-2020,2020-10-27,"Paleologou 13, Trikala 421 00, Greece","Τμήματα Β1, Β2 & Β3",39.5656344,21.772373,"Αναστέλλουν τη λειτουργία τους τα τμήματα Β1, Β2 & Β3",2020-10-14 10:22:07.716055,1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΤΡΙΚΑΛΩΝ,"1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΤΡΙΚΑΛΩΝ,ΤΕΡΜΑ ΚΟΝΔΥΛΗ,ΤΡΙΚΚΑΙΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΚΑΡΑΟΛΗ-ΔΗΜΗΤΡΙΟΥ 68-70,ΚΟΡΥΔΑΛΛΟΥ,22-10-2020,2020-10-22,"Karaoli ke Dimitriou 70, Koridallos 181 22, Greece",Τμήμα Βυγ4,37.9873297,23.6424138,Αναστέλλει τη λειτουργία του το τμήμα ΒΥΓ4,2020-10-14 10:22:07.716055,1ο ΕΠΑΛ ΚΟΡΥΔΑΛΛΟΥ - ΕΠΑΛ ΚΟΡΥΔΑΛΛΟΥ,"1ο ΕΠΑΛ ΚΟΡΥΔΑΛΛΟΥ - ΕΠΑΛ ΚΟΡΥΔΑΛΛΟΥ,ΚΑΡΑΟΛΗ-ΔΗΜΗΤΡΙΟΥ 68-70,ΚΟΡΥΔΑΛΛΟΥ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 98,ΚΕΡΑΤΣΙΝΙ ΔΡΑΠΕΤΣΩΝΑ,23-10-2020,2020-10-23,"El. Venizelou 98, Keratsini 187 55, Greece",Τμήμα Β2,37.95245960000001,23.6263699,Αναστέλλει τη λειτουργία του το τμήμα Β2,2020-10-14 10:22:07.716055,ΚΑΛΛΙΤΕΧΝΙΚΟ ΓΥΜΝΑΣΙΟ ΜΕ ΛΥΚΕΙΑΚΕΣ ΤΑΞΕΙΣ ΚΕΡΑΤΣΙΝΙΟΥ-ΔΡΑΠΕΤΣΩΝΑΣ,"ΚΑΛΛΙΤΕΧΝΙΚΟ ΓΥΜΝΑΣΙΟ ΜΕ ΛΥΚΕΙΑΚΕΣ ΤΑΞΕΙΣ ΚΕΡΑΤΣΙΝΙΟΥ-ΔΡΑΠΕΤΣΩΝΑΣ,ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 98,ΚΕΡΑΤΣΙΝΙ ΔΡΑΠΕΤΣΩΝΑ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΡΟΥΜΕΛΗΣ,ΛΕΒΑΔΕΩΝ,26-10-2020,2020-10-26,"Roumelis, Levádhia 321 00, Greece","Τμήματα Α1, Γ1 Και Γ1 Θετικής Κατεύθυνσης",38.4441919,22.8833603,"Αναστέλλουν τη λειτουργία τους τα τμήματα Α1, Γ1 και Γ1 Θετικής Κατεύθυνσης",2020-10-14 10:22:07.716055,2ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΛΙΒΑΔΕΙΑΣ,"2ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΛΙΒΑΔΕΙΑΣ,ΡΟΥΜΕΛΗΣ,ΛΕΒΑΔΕΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΡΟΥΜΕΛΗΣ ΚΑΙ ΠΛΑΤΑΙΩΝ,ΛΕΒΑΔΕΩΝ,26-10-2020,2020-10-26,"Livadia 321 00, Greece",Τμήμα Β1,38.4438915,22.8824827,Αναστέλλει τη λειτουργία του το τμήμα Β1,2020-10-14 10:22:07.716055,2ο ΓΥΜΝΑΣΙΟ ΛΙΒΑΔΕΙΑΣ,"2ο ΓΥΜΝΑΣΙΟ ΛΙΒΑΔΕΙΑΣ,ΡΟΥΜΕΛΗΣ ΚΑΙ ΠΛΑΤΑΙΩΝ,ΛΕΒΑΔΕΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΠΕΡΙΟΧΗ ΧΛΟΗ,ΚΑΣΤΟΡΙΑΣ,23-10-2020,2020-10-23,"Chlói 531 00, Greece","Τμήματα Γ2, Γ3, Γ Οικονομίας & Γ Θετικής ",40.85,21.416667,"Αναστέλλουν τη λειτουργία τους τα τμήματα Γ2, Γ3, Γ Οικονομίας & Γ Θετικής ",2020-10-14 10:22:07.716055,1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΣΤΟΡΙΑΣ,"1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΣΤΟΡΙΑΣ,ΠΕΡΙΟΧΗ ΧΛΟΗ,ΚΑΣΤΟΡΙΑΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΚΟΥΓΙΟΥΜΤΖΟΓΛΟΥ ΚΑΙ ΑΝ. ΤΣΟΚΑΝΗ,ΕΛΕΥΣΙΝΑΣ,25-10-2020,2020-10-25,"85, Kougioumtzoglou 79, Elefsina 192 00, Greece",Τμήμα,38.0458938,23.5426436,Αναστέλλει τη λειτουργία του το Ολοήμερο τμήμα,2020-10-14 10:22:07.716055,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΕΛΕΥΣΙΝΑΣ,"1ο ΝΗΠΙΑΓΩΓΕΙΟ ΕΛΕΥΣΙΝΑΣ,ΚΟΥΓΙΟΥΜΤΖΟΓΛΟΥ ΚΑΙ ΑΝ. ΤΣΟΚΑΝΗ,ΕΛΕΥΣΙΝΑΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΑΝΕΞΑΡΤΗΣΙΑΣ  42 ΚΑΙ ΚΕΡΚΥΡΑΣ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,23-10-2020,2020-10-23,"Anexartisias 51, Ag. Varvara 123 51, Greece",Τμήμα Γ3,37.9916204,23.6483271,Αναστέλλει τη λειτουργία του το τμήμα Γ3,2020-10-14 10:22:07.716055,1ο ΓΥΜΝΑΣΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,"1ο ΓΥΜΝΑΣΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΑΝΕΞΑΡΤΗΣΙΑΣ  42 ΚΑΙ ΚΕΡΚΥΡΑΣ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΧΑΡ. ΤΡΙΚΟΥΠΗ  36,ΠΕΙΡΑΙΩΣ,25-10-2020,2020-10-25,"Char. Trikoupi 36, Pireas 185 36, Greece",Τμήμα Γ2 Υγείας,37.936755,23.64423810000001,Αναστέλλει τη λειτουργία του το τμήμα Γ2 Υγείας,2020-10-14 10:22:07.716055,ΙΔΙΩΤΙΚΟ ΓΕΛ ΠΕΙΡΑΙΑ - Ο ΑΓΙΟΣ ΠΑΥΛΟΣ,"ΙΔΙΩΤΙΚΟ ΓΕΛ ΠΕΙΡΑΙΑ - Ο ΑΓΙΟΣ ΠΑΥΛΟΣ,ΧΑΡ. ΤΡΙΚΟΥΠΗ  36,ΠΕΙΡΑΙΩΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
Τζον Κένεντι 60,ΘΕΣΣΑΛΟΝΙΚΗΣ,25-10-2020,2020-10-25,"Tzon Kennenti 60, Pilea 555 35, Greece",Τμήμα Γ1,40.5975471,23.0003981,Αναστέλλει τη λειτουργία του το τμήμα Γ1,2020-10-14 10:22:07.716055,"2o ΓΥΜΝΑΣΙΟ ΑΜΕΡΙΚΑΝΙΚΟΥ ΚΟΛΛΕΓΙΟΥ ""ΑΝΑΤΟΛΙΑ""","2o ΓΥΜΝΑΣΙΟ ΑΜΕΡΙΚΑΝΙΚΟΥ ΚΟΛΛΕΓΙΟΥ ""ΑΝΑΤΟΛΙΑ"",Τζον Κένεντι 60,ΘΕΣΣΑΛΟΝΙΚΗΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΧΑΡΙΛΑΟΥ ΤΡΙΚΟΥΠΗ 34,ΣΕΡΡΩΝ,26-10-2020,2020-10-26,"Char. Trikoupi 30, Serres 621 25, Greece",Τμήμα Γ2,41.07931,23.534839899999998,Αναστέλλει τη λειτουργία του το τμήμα Γ2,2020-10-13 18:25:36.771560,18ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΕΡΡΩΝ,"18ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΕΡΡΩΝ,ΧΑΡΙΛΑΟΥ ΤΡΙΚΟΥΠΗ 34,ΣΕΡΡΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΛΙΟΣΙΩΝ 42,ΑΘΗΝΑΙΩΝ,15-10-2020,2020-10-15,"Liosion 42, Athina 104 39, Greece",Τμήματα Δ1 & Ολοήμερο 2,37.9903017,23.7242589,Αναστέλλουν τη λειτουργία τους τα τμήματα Δ1 & Ολοήμερο 2,2020-10-13 18:25:36.771560,55ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΘΗΝΩΝ,"55ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΘΗΝΩΝ,ΛΙΟΣΙΩΝ 42,ΑΘΗΝΑΙΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ 1,ΙΩΑΝΝΙΤΩΝ,24-10-2020,2020-10-24,"Ioannina 454 45, Greece",Α' Ταξη,39.682969899999996,20.837109899999998,ΑΝΑΣΤΟΛΗ ΛΕΙΤΟΥΡΓΙΑΣ Α' ΤΑΞΗΣ,2020-10-13 18:25:36.771560,ΜΟΥΣΙΚΟ ΣΧΟΛΕΙΟ ΙΩΑΝΝΙΝΩΝ,"ΜΟΥΣΙΚΟ ΣΧΟΛΕΙΟ ΙΩΑΝΝΙΝΩΝ,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ 1,ΙΩΑΝΝΙΤΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΜΙΛΗΤΟΥ  1,ΚΑΤΕΡΙΝΗΣ,22-10-2020,2020-10-22,"Πάροδος Μιλήτου 1, Κατερίνη 601 001, Katerini 601 00, Greece",Τμήμα Γ2,40.28451870000001,22.5015249,Αναστέλλει τη λειτουργία του το τμήμα Γ2,2020-10-13 18:25:36.771560,3ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΤΕΡΙΝΗΣ ΠΙΕΡΙΑΣ,"3ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΤΕΡΙΝΗΣ ΠΙΕΡΙΑΣ,ΜΙΛΗΤΟΥ  1,ΚΑΤΕΡΙΝΗΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΛΕΩΦΟΡΟΣ ΣΤΡΑΤΟΥ 131,ΠΑΥΛΟΥ ΜΕΛΑ,22-10-2020,2020-10-22,"Kassandrou 14, Polichni 564 29, Greece",Τμήμα ,40.676502899999996,22.94352,Αναστέλλει τη λειτουργία του το πρώτο τμήμα ,2020-10-13 18:25:36.771560,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΟΛΙΧΝΗΣ,"4ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΟΛΙΧΝΗΣ,ΛΕΩΦΟΡΟΣ ΣΤΡΑΤΟΥ 131,ΠΑΥΛΟΥ ΜΕΛΑ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΦΡΙΞΑ,ΑΝΔΡΙΤΣΑΙΝΑΣ-ΚΡΕΣΤΕΝΩΝ,22-10-2020,2020-10-22,"Unnamed Road, Frixa 270 55, Greece",,37.620452,21.7018215,,2020-10-13 18:25:36.771560,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΦΡΙΞΑΣ,"ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΦΡΙΞΑΣ,ΦΡΙΞΑ,ΑΝΔΡΙΤΣΑΙΝΑΣ-ΚΡΕΣΤΕΝΩΝ",Επαναλειτουργία σχολείου,2020-11-07
ΥΨΗΛΑΝΤΟΥ - ΠΑΡΘΕΝΩΝΟΣ 2,ΑΛΙΜΟΥ,23-10-2020,2020-10-23,"Υψηλάντου και Παρθενώνος, Alimos 174 55, Greece",Τμήμα Γ5,37.914736299999994,23.7201945,Αναστέλλει τη λειτουργία του το τμήμα Γ5,2020-10-13 18:25:36.771560,4ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΛΙΜΟΥ - ΜΑΚΡΥΓΙΑΝΝΕΙΟ,"4ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΛΙΜΟΥ - ΜΑΚΡΥΓΙΑΝΝΕΙΟ,ΥΨΗΛΑΝΤΟΥ - ΠΑΡΘΕΝΩΝΟΣ 2,ΑΛΙΜΟΥ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ 46,ΦΥΛΗΣ,25-10-2020,2020-10-25,"Ano Liosia 133 42, Greece","Τμήματα Β2, Βπ, Βυ1, Και Βυ2",38.0817928,23.6912244,"Αναστέλλουν τη λειτουργία τους τα τμήματα Β2, ΒΠ, ΒΥ1, ΚΑΙ ΒΥ2",2020-10-13 10:55:43.410970,1ο ΕΠΑΛ ΑΝΩ ΛΙΟΣΙΩΝ,"1ο ΕΠΑΛ ΑΝΩ ΛΙΟΣΙΩΝ,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ 46,ΦΥΛΗΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΠΙΝΔΟΥ 27,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,16-10-2020,2020-10-16,"Pindou 27, Ag. Paraskevi 153 43, Greece",Τμήμα Α2,38.0216828,23.8325318,Αναστέλλει τη λειτουργία του το τμήμα Α2,2020-10-13 10:55:43.410970,ΕΙΔΙΚΟ ΓΥΜΝΑΣΙΟ ΚΩΦΩΝ ΚΑΙ ΒΑΡΗΚΟΩΝ ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,"ΕΙΔΙΚΟ ΓΥΜΝΑΣΙΟ ΚΩΦΩΝ ΚΑΙ ΒΑΡΗΚΟΩΝ ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,ΠΙΝΔΟΥ 27,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΑΝΔΡΕΑ ΚΑΛΒΟΥ 1  ΣΥΝΟΙΚΙΣΜΟΣ ΠΑΝΟΡΑΜΑ,ΚΟΖΑΝΗΣ,21-10-2020,2020-10-21,"Andrea Kalvou 1, Kozani 501 00, Greece","Τμήμα Β1 Τομέας Υγείας, Πρόνοιας Και Ευεξίας",40.296382,21.7982354,"Αναστέλλει τη λειτουργία του το τμήμα Β1 Τομέας Υγείας, Πρόνοιας και Ευεξίας",2020-10-13 10:55:43.410970,2ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΚΟΖΑΝΗΣ,"2ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΚΟΖΑΝΗΣ,ΑΝΔΡΕΑ ΚΑΛΒΟΥ 1  ΣΥΝΟΙΚΙΣΜΟΣ ΠΑΝΟΡΑΜΑ,ΚΟΖΑΝΗΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
Κ.ΚΑΡΑΜΑΝΛΗ 26,ΚΟΖΑΝΗΣ,25-10-2020,2020-10-25,"Kon/nou Karamanli 26, Kozani 501 00, Greece",,40.3024459,21.803289000000003,,2020-10-13 10:55:43.410970,4ο ΕΣΠΕΡΙΝΟ ΕΠΑΛ ΚΟΖΑΝΗΣ,"4ο ΕΣΠΕΡΙΝΟ ΕΠΑΛ ΚΟΖΑΝΗΣ,Κ.ΚΑΡΑΜΑΝΛΗ 26,ΚΟΖΑΝΗΣ",Επαναλειτουργία σχολείου,2020-11-07
ΕΥΤΕΡΠΗΣ ΚΑΙ ΜΟΥΣΩΝ ΓΩΝΙΑ,ΚΟΖΑΝΗΣ,23-10-2020,2020-10-23,"Μουσών και Ευτέρπης, Kozani 501 00, Greece",,40.3016474,21.8046453,,2020-10-13 10:55:43.410970,4ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΟΖΑΝΗΣ,"4ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΟΖΑΝΗΣ,ΕΥΤΕΡΠΗΣ ΚΑΙ ΜΟΥΣΩΝ ΓΩΝΙΑ,ΚΟΖΑΝΗΣ",Επαναλειτουργία σχολείου,2020-11-07
ΠΑΝΤΕΛΗ  ΧΟΡΝ 2,ΚΟΖΑΝΗΣ,15-10-2020,2020-10-15,"Panteli Chorn 2, Kozani 501 00, Greece","Τμήματα Γ3, Γ2 Θετικών Σπουδών & Γ3 Ιστορίας",40.3096824,21.7870012,"Αναστέλλουν τη λειτουργία τους τα τμήματα Γ3, Γ2 Θετικών Σπουδών & Γ3 Ιστορίας",2020-10-13 10:55:43.410970,1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΟΖΑΝΗΣ,"1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΟΖΑΝΗΣ,ΠΑΝΤΕΛΗ  ΧΟΡΝ 2,ΚΟΖΑΝΗΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΑΝΔΡΕΑ ΚΑΛΒΟΥ 7,ΚΟΖΑΝΗΣ,18-10-2020,2020-10-18,"Andrea Kalvou 7, Kozani 501 00, Greece",Τμήμα Γ3,40.2970388,21.8001051,Αναστέλλει τη λειτουργία του το τμήμα Γ3,2020-10-13 10:55:43.410970,3ο ΓΥΜΝΑΣΙΟ ΚΟΖΑΝΗΣ,"3ο ΓΥΜΝΑΣΙΟ ΚΟΖΑΝΗΣ,ΑΝΔΡΕΑ ΚΑΛΒΟΥ 7,ΚΟΖΑΝΗΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΜΑΖΑΡΑΚΗ 1,ΘΕΣΣΑΛΟΝΙΚΗΣ,22-10-2020,2020-10-22,"Kon/nou Mazaraki 1, Thessaloniki 546 27, Greece",Α' Ταξη,40.6464445,22.9179559,ΑΝΑΣΤΟΛΗ ΛΕΙΤΟΥΡΓΙΑΣ Α' ΤΑΞΗΣ,2020-10-13 10:55:43.410970,64ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ,"64ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΜΑΖΑΡΑΚΗ 1,ΘΕΣΣΑΛΟΝΙΚΗΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΤΕΡΜΑ Μ. ΑΛΕΞΑΝΔΡΟΥ,ΘΕΡΜΑΪΚΟΥ,22-10-2020,2020-10-22,"Meg. Alexandrou, Perea 570 19, Greece",Τμήμα Γαλλικών Έως Και 20-10-2020 Και Το Τμήμα E1 & Το 3Ο Τμήμα Ολοήμερου Προγράμματος Έως Και 22-10-2020,40.4961694,22.9284474,Αναστέλλει τη λειτουργία του το τμήμα Γαλλικών έως και 20-10-2020 και το τμήμα E1 & το 3ο Τμήμα Ολοήμερου Προγράμματος έως και 22-10-2020,2020-10-13 10:55:43.410970,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΡΑΙΑΣ,"2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΡΑΙΑΣ,ΤΕΡΜΑ Μ. ΑΛΕΞΑΝΔΡΟΥ,ΘΕΡΜΑΪΚΟΥ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΠΡΟΠΟΝΤΙΔΟΣ 1,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ Ι. ΡΕΝΤΗ,22-10-2020,2020-10-22,"Koutaisi 17, Nikea 184 53, Greece",Τμήμα Β2,37.9820509,23.6400421,Αναστέλλει τη λειτουργία του το τμήμα Β2,2020-10-13 10:55:43.410970,9ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΙΚΑΙΑΣ,"9ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΙΚΑΙΑΣ,ΠΡΟΠΟΝΤΙΔΟΣ 1,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ Ι. ΡΕΝΤΗ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΜΙΚΡΑΣ ΑΣΙΑΣ  67,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,22-10-2020,2020-10-22,"Mikras Asias 67, Keratsini 187 56, Greece",Τμήμα Στ1 Έως Και 14-10-2020 Και Το Τμήμα Γ2 Έως Και 22-10-2020,37.959397,23.6231864,Αναστέλλει τη λειτουργία του το τμήμα ΣΤ1 έως και 14-10-2020 και το τμήμα Γ2 έως και 22-10-2020,2020-10-13 10:55:43.410970,ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ Α.Δ. ΣΤΕΓΚΑ Ο.Ε.,"ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ Α.Δ. ΣΤΕΓΚΑ Ο.Ε.,ΜΙΚΡΑΣ ΑΣΙΑΣ  67,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
